source_name,fiction_id,title,author,url,entry_lower_utc,first_seen_utc,last_seen_utc,exit_upper_utc,active_at_window_end,sample_count,best_rank,median_rank,residence_lower_minutes,residence_upper_minutes,residence_estimated_minutes,position_weighted_minutes,entry_hour_utc
latest_updates_live,177685,,,https://www.royalroad.com/fiction/177685/paco-slays-a-dragon,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,9,9,0.0,203.667,101.833,61.31,20
latest_updates_live,122374,,,https://www.royalroad.com/fiction/122374/stars-dancing-telepathypsychicsromance,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,10,10,0.0,203.667,101.833,58.873,20
latest_updates_live,142833,,,https://www.royalroad.com/fiction/142833/seventh-vol-1-complete-tragic-yuri-happy-ending,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,11,11,0.0,203.667,101.833,56.811,20
latest_updates_live,155085,,,https://www.royalroad.com/fiction/155085/goddess-tricked-me-into-saving-her-world,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,12,12,0.0,203.667,101.833,55.039,20
latest_updates_live,179550,,,https://www.royalroad.com/fiction/179550/a-proper-omega,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,13,13,0.0,203.667,101.833,53.493,20
latest_updates_live,168365,,,https://www.royalroad.com/fiction/168365/i-refuse-to-die-looking-ugly,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,14,14,0.0,203.667,101.833,52.13,20
latest_updates_live,169306,,,https://www.royalroad.com/fiction/169306/ashes-to-empathy,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,15,15,0.0,203.667,101.833,50.917,20
latest_updates_live,159931,,,https://www.royalroad.com/fiction/159931/game-over-book-1-overworld,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,16,16,0.0,203.667,101.833,49.827,20
latest_updates_live,173952,,KSH,https://www.royalroad.com/fiction/173952/arsenal-mage-why-does-every-weapon-give-me-a-new,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,17,17,0.0,203.667,101.833,48.842,20
latest_updates_live,171123,,Josh Shoniix,https://www.royalroad.com/fiction/171123/i-made-a-railgun-with-lightning-magic-litrpg-op,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,18,18,0.0,203.667,101.833,47.945,20
